LOG CRIADO EM: 8/10/2014 22:6:15
ENVIANDO PROGRAMAÇÃO:
0243012869FFFF286900000000FFFFFFFB7F0346 --><-- ACK
0244012870FFFF287000000000FFFFFFFB7F0341 --><-- ACK
0245012871FFFF287100000000FFFFFFFB7F0340 --><-- ACK
0246012872FFFF287200000000FFFFFFFB7F0343 --><-- ACK
0247012873FFFF287300000000FFFFFFFB7F0342 --><-- ACK
0248012874FFFF287400000000FFFFFFFB7F034D --><-- ACK
0249012875FFFF287500000000FFFFFFFB7F034C --><-- ACK
024A012876FFFF287600000000FFFFFFFB7F034F --><-- ACK
024B012877FFFF287700000000FFFFFFFB7F034E --><-- ACK
024C012878FFFF287800000000FFFFFFFB7F0349 --><-- ACK
024D012879FFFF287900000000FFFFFFFB7F0348 --><-- ACK
024E012880FFFF288000000000FFFFFFFB7F034B --><-- ACK
024F012881FFFF288100000000FFFFFFFB7F034A --><-- ACK
0250012882FFFF288200000000FFFFFFFB7F0355 --><-- ACK
0251012883FFFF288300000000FFFFFFFB7F0354 --><-- ACK
0252012884FFFF288400000000FFFFFFFB7F0357 --><-- ACK
0253012885FFFF288500000000FFFFFFFB7F0356 --><-- ACK
0254012886FFFF288600000000FFFFFFFB7F0351 --><-- ACK
0255012887FFFF288700000000FFFFFFFB7F0350 --><-- ACK
0256012888FFFF288800000000FFFFFFFB7F0353 --><-- ACK
0257012889FFFF288900000000FFFFFFFB7F0352 --><-- ACK
0258012890FFFF289000000000FFFFFFFB7F035D --><-- ACK
0259012891FFFF289100000000FFFFFFFB7F035C --><-- ACK
025A012892FFFF289200000000FFFFFFFB7F035F --><-- ACK
025B012893FFFF289300000000FFFFFFFB7F035E --><-- ACK
025C012894FFFF289400000000FFFFFFFB7F0359 --><-- ACK
025D012895FFFF289500000000FFFFFFFB7F0358 --><-- ACK
025E012896FFFF289600000000FFFFFFFB7F035B --><-- ACK
025F012897FFFF289700000000FFFFFFFB7F035A --><-- ACK
0260012898FFFF289800000000FFFFFFFB7F0365 --><-- ACK
0261012899FFFF289900000000FFFFFFFB7F0364 --><-- ACK
0262012900FFFF290000000000FFFFFFFB7F0367 --><-- ACK
0263012901FFFF290100000000FFFFFFFB7F0366 --><-- ACK
0264012902FFFF290200000000FFFFFFFB7F0361 --><-- ACK
0265012903FFFF290300000000FFFFFFFB7F0360 --><-- ACK
0266012904FFFF290400000000FFFFFFFB7F0363 --><-- ACK
0267012905FFFF290500000000FFFFFFFB7F0362 --><-- ACK
0268012906FFFF290600000000FFFFFFFB7F036D --><-- ACK
0269012907FFFF290700000000FFFFFFFB7F036C --><-- ACK
026A012908FFFF290800000000FFFFFFFB7F036F --><-- ACK
026B012909FFFF290900000000FFFFFFFB7F036E --><-- ACK
026C012910FFFF291000000000FFFFFFFB7F0369 --><-- ACK
026D012911FFFF291100000000FFFFFFFB7F0368 --><-- ACK
026E012912FFFF291200000000FFFFFFFB7F036B --><-- ACK
026F012913FFFF291300000000FFFFFFFB7F036A --><-- ACK
0270012914FFFF291400000000FFFFFFFB7F0375 --><-- ACK
0271012915FFFF291500000000FFFFFFFB7F0374 --><-- ACK
0272012916FFFF291600000000FFFFFFFB7F0377 --><-- ACK
0273012917FFFF291700000000FFFFFFFB7F0376 --><-- ACK
0274012918FFFF291800000000FFFFFFFB7F0371 --><-- ACK
0275012919FFFF291900000000FFFFFFFB7F0370 --><-- ACK
0276012920FFFF292000000000FFFFFFFB7F0373 --><-- ACK
0277012921FFFF292100000000FFFFFFFB7F0372 --><-- ACK
0278012922FFFF292200000000FFFFFFFB7F037D --><-- ACK
0279012923FFFF292300000000FFFFFFFB7F037C --><-- ACK
027A012924FFFF292400000000FFFFFFFB7F037F --><-- ACK
027B012925FFFF292500000000FFFFFFFB7F037E --><-- ACK
027C012926FFFF292600000000FFFFFFFB7F0379 --><-- ACK
027D012927FFFF292700000000FFFFFFFB7F0378 --><-- ACK
027E012928FFFF292800000000FFFFFFFB7F037B --><-- ACK
027F012929FFFF292900000000FFFFFFFB7F037A --><-- ACK
0280012930FFFF293000000000FFFFFFFB7F0385 --><-- ACK
0281012931FFFF293100000000FFFFFFFB7F0384 --><-- ACK
0282012932FFFF293200000000FFFFFFFB7F0387 --><-- ACK
0283012933FFFF293300000000FFFFFFFB7F0386 --><-- ACK
0284012934FFFF293400000000FFFFFFFB7F0381 --><-- ACK
0285012935FFFF293500000000FFFFFFFB7F0380 --><-- ACK
0286012936FFFF293600000000FFFFFFFB7F0383 --><-- ACK
0287012937FFFF293700000000FFFFFFFB7F0382 --><-- ACK
0288012938FFFF293800000000FFFFFFFB7F038D --><-- ACK
0289012939FFFF293900000000FFFFFFFB7F038C --><-- ACK
028A012940FFFF294000000000FFFFFFFB7F038F --><-- ACK
028B012941FFFF294100000000FFFFFFFB7F038E --><-- ACK
028C012942FFFF294200000000FFFFFFFB7F0389 --><-- ACK
028D012943FFFF294300000000FFFFFFFB7F0388 --><-- ACK
028E012944FFFF294400000000FFFFFFFB7F038B --><-- ACK
028F012945FFFF294500000000FFFFFFFB7F038A --><-- ACK
0290012946FFFF294600000000FFFFFFFB7F0395 --><-- ACK
0291012947FFFF294700000000FFFFFFFB7F0394 --><-- ACK
0292012948FFFF294800000000FFFFFFFB7F0397 --><-- ACK
0293012949FFFF294900000000FFFFFFFB7F0396 --><-- ACK
0294012950FFFF295000000000FFFFFFFB7F0391 --><-- ACK
0295012951FFFF295100000000FFFFFFFB7F0390 --><-- ACK
0296012952FFFF295200000000FFFFFFFB7F0393 --><-- ACK
0297012953FFFF295300000000FFFFFFFB7F0392 --><-- ACK
0298012954FFFF295400000000FFFFFFFB7F039D --><-- ACK
0299012955FFFF295500000000FFFFFFFB7F039C --><-- ACK
029A012956FFFF295600000000FFFFFFFB7F039F --><-- ACK
029B012957FFFF295700000000FFFFFFFB7F039E --><-- ACK
029C012958FFFF295800000000FFFFFFFB7F0399 --><-- ACK
029D012959FFFF295900000000FFFFFFFB7F0398 --><-- ACK
029E012960FFFF296000000000FFFFFFFB7F039B --><-- ACK
029F012961FFFF296100000000FFFFFFFB7F039A --><-- ACK
02A0012962FFFF296200000000FFFFFFFB7F03A5 --><-- ACK
02A1012963FFFF296300000000FFFFFFFB7F03A4 --><-- ACK
02A2012964FFFF296400000000FFFFFFFB7F03A7 --><-- ACK
02A3012965FFFF296500000000FFFFFFFB7F03A6 --><-- ACK
02A4012966FFFF296600000000FFFFFFFB7F03A1 --><-- ACK
02A5012967FFFF296700000000FFFFFFFB7F03A0 --><-- ACK
02A6012968FFFF296800000000FFFFFFFB7F03A3 --><-- ACK
02A7012969FFFF296900000000FFFFFFFB7F03A2 --><-- ACK
02A8012970FFFF297000000000FFFFFFFB7F03AD --><-- ACK
02A9012971FFFF297100000000FFFFFFFB7F03AC --><-- ACK
02AA012972FFFF297200000000FFFFFFFB7F03AF --><-- ACK
02AB012973FFFF297300000000FFFFFFFB7F03AE --><-- ACK
02AC012974FFFF297400000000FFFFFFFB7F03A9 --><-- ACK
02AD012975FFFF297500000000FFFFFFFB7F03A8 --><-- ACK
02AE012976FFFF297600000000FFFFFFFB7F03AB --><-- ACK
02AF012977FFFF297700000000FFFFFFFB7F03AA --><-- ACK
02B0012978FFFF297800000000FFFFFFFB7F03B5 --><-- ACK
02B1012979FFFF297900000000FFFFFFFB7F03B4 --><-- ACK
02B2012980FFFF298000000000FFFFFFFB7F03B7 --><-- ACK
02B3012981FFFF298100000000FFFFFFFB7F03B6 --><-- ACK
02B4012982FFFF298200000000FFFFFFFB7F03B1 --><-- ACK
02B5012983FFFF298300000000FFFFFFFB7F03B0 --><-- ACK
02B6012984FFFF298400000000FFFFFFFB7F03B3 --><-- ACK
02B7012985FFFF298500000000FFFFFFFB7F03B2 --><-- ACK
02B8012986FFFF298600000000FFFFFFFB7F03BD --><-- ACK
02B9012987FFFF298700000000FFFFFFFB7F03BC --><-- ACK
02BA012988FFFF298800000000FFFFFFFB7F03BF --><-- ACK
02BB012989FFFF298900000000FFFFFFFB7F03BE --><-- ACK
02BC012990FFFF299000000000FFFFFFFB7F03B9 --><-- ACK
02BD012991FFFF299100000000FFFFFFFB7F03B8 --><-- ACK
02BE012992FFFF299200000000FFFFFFFB7F03BB --><-- ACK
02BF012993FFFF299300000000FFFFFFFB7F03BA --><-- ACK
02C0012994FFFF299400000000FFFFFFFB7F03C5 --><-- ACK
02C1012995FFFF299500000000FFFFFFFB7F03C4 --><-- ACK
02C2012996FFFF299600000000FFFFFFFB7F03C7 --><-- ACK
02C3012997FFFF299700000000FFFFFFFB7F03C6 --><-- ACK
02C4012998FFFF299800000000FFFFFFFB7F03C1 --><-- ACK
02C5012999FFFF299900000000FFFFFFFB7F03C0 --><-- ACK
02C6013000FFFF300000000000FFFFFFFB7F03C3 --><-- ACK
02C7013001FFFF300100000000FFFFFFFB7F03C2 --><-- ACK
02C8013002FFFF300200000000FFFFFFFB7F03CD --><-- ACK
02C9013003FFFF300300000000FFFFFFFB7F03CC --><-- ACK
02CA013004FFFF300400000000FFFFFFFB7F03CF --><-- ACK
02CB013005FFFF300500000000FFFFFFFB7F03CE --><-- ACK
02CC013006FFFF300600000000FFFFFFFB7F03C9 --><-- ACK
02CD013007FFFF300700000000FFFFFFFB7F03C8 --><-- ACK
02CE013008FFFF300800000000FFFFFFFB7F03CB --><-- ACK
02CF013009FFFF300900000000FFFFFFFB7F03CA --><-- ACK
02D0013010FFFF301000000000FFFFFFFB7F03D5 --><-- ACK
02D1013011FFFF301100000000FFFFFFFB7F03D4 --><-- ACK
02D2013012FFFF301200000000FFFFFFFB7F03D7 --><-- ACK
02D3013013FFFF301300000000FFFFFFFB7F03D6 --><-- ACK
02D4013014FFFF301400000000FFFFFFFB7F03D1 --><-- ACK
02D5013015FFFF301500000000FFFFFFFB7F03D0 --><-- ACK
02D6013016FFFF301600000000FFFFFFFB7F03D3 --><-- ACK
02D7013017FFFF301700000000FFFFFFFB7F03D2 --><-- ACK
02D8013018FFFF301800000000FFFFFFFB7F03DD --><-- ACK
02D9013019FFFF301900000000FFFFFFFB7F03DC --><-- ACK
02DA013020FFFF302000000000FFFFFFFB7F03DF --><-- ACK
02DB013021FFFF302100000000FFFFFFFB7F03DE --><-- ACK
02DC013022FFFF302200000000FFFFFFFB7F03D9 --><-- ACK
02DD013023FFFF302300000000FFFFFFFB7F03D8 --><-- ACK
02DE013024FFFF302400000000FFFFFFFB7F03DB --><-- ACK
02DF013025FFFF302500000000FFFFFFFB7F03DA --><-- ACK
02E0013026FFFF302600000000FFFFFFFB7F03E5 --><-- ACK
02E1013027FFFF302700000000FFFFFFFB7F03E4 --><-- ACK
02E2013028FFFF302800000000FFFFFFFB7F03E7 --><-- ACK
02E3013029FFFF302900000000FFFFFFFB7F03E6 --><-- ACK
02E4013030FFFF303000000000FFFFFFFB7F03E1 --><-- ACK
02E5013031FFFF303100000000FFFFFFFB7F03E0 --><-- ACK
02E6013032FFFF303200000000FFFFFFFB7F03E3 --><-- ACK
02E7013033FFFF303300000000FFFFFFFB7F03E2 --><-- ACK
02E8013034FFFF303400000000FFFFFFFB7F03ED --><-- ACK
02E9013035FFFF303500000000FFFFFFFB7F03EC --><-- ACK
02EA013036FFFF303600000000FFFFFFFB7F03EF --><-- ACK
02EB013037FFFF303700000000FFFFFFFB7F03EE --><-- ACK
02EC013038FFFF303800000000FFFFFFFB7F03E9 --><-- ACK
02ED013039FFFF303900000000FFFFFFFB7F03E8 --><-- ACK
02EE013040FFFF304000000000FFFFFFFB7F03EB --><-- ACK
02EF013041FFFF304100000000FFFFFFFB7F03EA --><-- ACK
02F0013042FFFF304200000000FFFFFFFB7F03F5 --><-- ACK
02F1013043FFFF304300000000FFFFFFFB7F03F4 --><-- ACK
02F2013044FFFF304400000000FFFFFFFB7F03F7 --><-- ACK
02F3013045FFFF304500000000FFFFFFFB7F03F6 --><-- ACK
02F4013046FFFF304600000000FFFFFFFB7F03F1 --><-- ACK
02F5013047FFFF304700000000FFFFFFFB7F03F0 --><-- ACK
02F6013048FFFF304800000000FFFFFFFB7F03F3 --><-- ACK
02F7013049FFFF304900000000FFFFFFFB7F03F2 --><-- ACK
02F8013050FFFF305000000000FFFFFFFB7F03FD --><-- ACK
02F9013051FFFF305100000000FFFFFFFB7F03FC --><-- ACK
02FA013052FFFF305200000000FFFFFFFB7F03FF --><-- ACK
02FB013053FFFF305300000000FFFFFFFB7F03FE --><-- ACK
02FC013054FFFF305400000000FFFFFFFB7F03F9 --><-- ACK
02FD013055FFFF305500000000FFFFFFFB7F03F8 --><-- ACK
02FE013056FFFF305600000000FFFFFFFB7F03FB --><-- ACK
02FF013057FFFF305700000000FFFFFFFB7F03FA --><-- ACK
0200013058FFFF305800000000FFFFFFFB7F0305 --><-- ACK
0201013059FFFF305900000000FFFFFFFB7F0304 --><-- ACK
0202013060FFFF306000000000FFFFFFFB7F0307 --><-- ACK
0203013061FFFF306100000000FFFFFFFB7F0306 --><-- ACK
0204013062FFFF306200000000FFFFFFFB7F0301 --><-- ACK
0205013063FFFF306300000000FFFFFFFB7F0300 --><-- ACK
0206013064FFFF306400000000FFFFFFFB7F0303 --><-- ACK
0207013065FFFF306500000000FFFFFFFB7F0302 --><-- ACK
0208013066FFFF306600000000FFFFFFFB7F030D --><-- ACK
0209013067FFFF306700000000FFFFFFFB7F030C --><-- ACK
020A013068FFFF306800000000FFFFFFFB7F030F --><-- ACK
020B013069FFFF306900000000FFFFFFFB7F030E --><-- ACK
020C013070FFFF307000000000FFFFFFFB7F0309 --><-- ACK
020D013071FFFF307100000000FFFFFFFB7F0308 --><-- ACK
020E013072FFFF307200000000FFFFFFFB7F030B --><-- ACK
020F0200010000FFFFFFFB7F0308 --><-- ACK
02100200020000FFFFFFFB7F0314 --><-- ACK
0211020201FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0310 --><-- ACK
0212020202FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0310 --><-- ACK
0213020203FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0310 --><-- ACK
0214020204FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0310 --><-- ACK
0215020205FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0310 --><-- ACK
0216020206FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0310 --><-- ACK
0217020207FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0310 --><-- ACK
0218020208FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0310 --><-- ACK
0219020209FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0310 --><-- ACK
021A020210FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F030A --><-- ACK
021B020211FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F030A --><-- ACK
021C020212FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F030E --><-- ACK
021D020213FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F030E --><-- ACK
021E020214FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F030A --><-- ACK
021F020215FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F030A --><-- ACK
0220020216FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0336 --><-- ACK
0221020217FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0336 --><-- ACK
0222020218FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F033A --><-- ACK
0223020219FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F033A --><-- ACK
0224020220FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0304 --><-- ACK
0225020101FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0327 --><-- ACK
0226020102FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0327 --><-- ACK
0227020103FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0327 --><-- ACK
0228020104FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F032F --><-- ACK
0229020105FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F032F --><-- ACK
022A020106FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F032F --><-- ACK
022B020107FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F032F --><-- ACK
022C020108FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0327 --><-- ACK
022D020109FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0327 --><-- ACK
022E020110FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F033D --><-- ACK
022F020111FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F033D --><-- ACK
0230020112FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0321 --><-- ACK
0231020113FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0321 --><-- ACK
0232020114FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0325 --><-- ACK
0233020115FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0325 --><-- ACK
0234020116FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0321 --><-- ACK
0235020117FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0321 --><-- ACK
0236020118FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F032D --><-- ACK
0237020119FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F032D --><-- ACK
0238020120FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F031B --><-- ACK
0239030000FFFFFFFB7F033E --><-- ACK
023A030001FFFFFFB17F0376 --><-- ACK
023B030002FFFFFFB27F0377 --><-- ACK
023C030003FFFFFFB37F0370 --><-- ACK
023D030004FFFFFFB47F0371 --><-- ACK
023E030005FFFFFFB57F0372 --><-- ACK
023F030006FFFFFFB67F0373 --><-- ACK
0240030007FFFFFFB77F030C --><-- ACK
02410301000200FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0341 --><-- ACK
02420301000300FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0343 --><-- ACK
02430301000400FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0345 --><-- ACK
02440301000500FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0343 --><-- ACK
02450301000600FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0341 --><-- ACK
02460301000700FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0343 --><-- ACK
02470301000800FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F034D --><-- ACK
02480301000000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F034A --><-- ACK
02490301000100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F034A --><-- ACK
024A0301010200FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F034B --><-- ACK
024B0301010300FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F034B --><-- ACK
024C0301010400FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F034B --><-- ACK
024D0301010500FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F034B --><-- ACK
024E0301010600FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F034B --><-- ACK
024F0301010700FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F034B --><-- ACK
02500301010800FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F035B --><-- ACK
02510301010000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0352 --><-- ACK
02520301010100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0350 --><-- ACK
02530301020200FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0351 --><-- ACK
02540301020300FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0357 --><-- ACK
02550301020400FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0351 --><-- ACK
02560301020500FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0353 --><-- ACK
02570301020600FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0351 --><-- ACK
02580301020700FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F035F --><-- ACK
02590301020800FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0351 --><-- ACK
025A0301020000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F035A --><-- ACK
025B0301020100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F035A --><-- ACK
025C0301030200FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F035F --><-- ACK
025D0301030300FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F035F --><-- ACK
025E0301030400FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F035B --><-- ACK
025F0301030500FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F035B --><-- ACK
02600301030600FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0367 --><-- ACK
02610301030700FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0367 --><-- ACK
02620301030800FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F036B --><-- ACK
02630301030000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0362 --><-- ACK
02640301030100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0364 --><-- ACK
02650301040200FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0361 --><-- ACK
02660301040300FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0363 --><-- ACK
02670301040400FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0365 --><-- ACK
02680301040500FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F036B --><-- ACK
02690301040600FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0369 --><-- ACK
026A0301040700FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F036B --><-- ACK
026B0301040800FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0365 --><-- ACK
026C0301040000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F036A --><-- ACK
026D0301040100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F036A --><-- ACK
026E0301050200FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F036B --><-- ACK
026F0301050300FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F036B --><-- ACK
02700301050400FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0373 --><-- ACK
02710301050500FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0373 --><-- ACK
02720301050600FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0373 --><-- ACK
02730301050700FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0373 --><-- ACK
02740301050800FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F037B --><-- ACK
02750301050000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0372 --><-- ACK
02760301050100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0370 --><-- ACK
02770301060200FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0371 --><-- ACK
02780301060300FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F037F --><-- ACK
02790301060400FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0379 --><-- ACK
027A0301060500FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F037B --><-- ACK
027B0301060600FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0379 --><-- ACK
027C0301060700FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F037F --><-- ACK
027D0301060800FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0371 --><-- ACK
027E0301060000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F037A --><-- ACK
027F0301060100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F037A --><-- ACK
02800301070200FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0387 --><-- ACK
02810301070300FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0387 --><-- ACK
02820301070400FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0383 --><-- ACK
02830301070500FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0383 --><-- ACK
02840301070600FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0387 --><-- ACK
02850301070700FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0387 --><-- ACK
02860301070800FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F038B --><-- ACK
02870301070000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F0382 --><-- ACK
02880301070100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7F038C --><-- ACK
028907FFFFFFFF01FFFFFFFF107F039F --><-- INVALIDO [02A47F0602A57F0602A67F0602A77F0602A87F0602A97F0602AA7F0602AB7F0602AC7F0602AD7F06]

